Reviews,rating
I have been wanting one of these for awhile💗 Utterly  mesmerizing and mysterious design- I wear it every day!!!  Thank you for this favorite ring💛❤💙,1
"There is something about this magical quartz that mesmerizes.Singular quartz crystal, gorgeous metal work, substantial, beautiful chain-- I Love❤this necklace(I dont want to take it off!!)  Thank you so much Tricia!",1
"I just love these unique earrings!!  Perfect customer service, super fast shipping, as always!  Thank you,Tricia!",1
"Oh my gosh I love this super cool necklace!!!  Beautiful,singular wearable art!!!",1
"I love the earrings, they are beautiful, will certainly buy here again, thank you very much.",1
Really pretty summery earrings. Delivery was almost by return. Great service!,1
These earrings are gorgeous and already causing people to admire them!,1
Love love love these unusual and well-made earrings. I really like the adjustable depth holes on the stem -- everybody has different ears. haha. They add just the right touch to many of my outfits. Thank you!,1
"Beautifully made. Tested and no allergic reaction. Gorgeous. Just as pictured. I love that they are adjustable so you can customize to your unique ears - so comfortable. The jacket can be adjusted in 3 ways to customize the hang length, and the locks on the studs can be adjusted in 2 ways to customize how tight they fit. 
Artist was very responsive and professional in all communications, including a Canada Post hiccup (Canada Post system issue, nothing to do with artist).
Highly recommend this shop. Beautiful designs and high quality.",1
"Love love love these. Beautiful quality, they sit perfectly even on my attached earlobes!",1
"wow... the earrings are stunning - I have received tons of compliments within first hour of wearing them. Brilliant, fast delivery, beautiful packaging. I will come back for more soon :)",1
These earrings are so cute! Exactly as advertised. Fast shipping and the packing was so cute. I also loved the personalized thank you card. Would highly recommend!!! I will 100% would purchase again from this shop.,1
They are perfect! I have had several complements seeing as I work in a Veterinary clinic. Thank you for the fast shipping!,1
Completely obsessed with these earrings. I got a pair for me (just got a black kitten) and a pair for my mother in law who owns a Siamese. The “white” kitty earrings are more Siamese looking to me so they are perfect and I know she will love them. The handwritten card was so cute and thoughtful as well. The baggies the earrings came with are also adorable and make for a great gift. Thank you Kellan & Keira!,1
I will be back again to buy more ! Super cute and the card that came with them felt so nice and personal!!!,1
"I absotuley love the sterling climber and stud climber earrings. I most definitely be sharing with my friends on face book. I cannot wait to wear them. Thank you so , so very much.
                                   ~ Annabell",1
I have now revived my ear climbers and am in awe of the quality!,1
The most beautiful ear climbers I’ve ever seen! They’re so comfortable and very unique!,1
I love them! Just what I hoped they would be. Thank you so much!!,1
"Great looking earrings and just what I wanted. A bit pricier than similar styles I looked at, but overall exactly what I expected. Thanks!",1
Really Dainty and beautiful!  Get lots of compliments!,1
"This has become my favorite place to get ""real"" jewelry. Amazing design (I can't find anything else like it) and quality product (stands up to daily wear). I now (happily) own @ 20 pieces of Virginia Wynne's work.",1
"I absolutely love Virginia's designs - they are simple, elegant, striking, and unique all at once. I purchased several pairs of earrings because I just couldn't pick a favorite. I cannot wear any of them without getting compliments. I'm sure I'll treat myself with more her beautiful pieces in the future and will recommend this shop to anyone who asks in the meantime. Thanks so much!",1
